#{"t_start": 1722677852.5944464, "env_id": "None"}
r,l,t
-1084.638978,48,35.938002
-1685.181311,48,35.980321
-1094.436917,48,36.023843
-1554.145154,48,36.065962
-1275.105273,48,36.10941
-1325.449416,48,36.151527
-884.590333,48,36.194875
-1470.349375,48,36.237324
-764.858824,48,36.279493
-1563.741972,48,36.322504
-599.436791,48,36.36472
-996.710531,48,36.408
-1015.347062,48,36.45031
-2091.432371,64,36.732648
-1181.053314,48,36.774889
-1197.125459,48,36.818344
-1599.263031,48,36.861052
-804.735157,48,36.904263
-637.414731,48,36.946694
-747.108622,48,36.988873
-677.826206,48,37.032249
-1284.611913,48,37.074561
-1404.733986,48,37.117736
-1185.975841,48,37.160481
-652.386133,48,37.204164
-712.994196,48,37.246711
-1026.162759,48,37.289221
-1638.67279,48,37.33244
-823.965522,48,37.374774
-1028.499338,48,37.419656
-1061.312989,48,37.46211
-1009.216449,48,37.505467
-816.165003,48,37.548299
-1190.884172,48,37.591484
-1087.526103,48,37.635019
-921.094802,48,37.677217
-1538.514239,48,37.720505
-625.359175,48,37.762959
-1126.776861,48,37.8072
-1054.258451,48,37.84966
-1285.371745,48,37.891973
-1458.123543,48,37.935602
-914.710589,48,37.977954
-1345.840819,48,38.021291
-1144.993827,48,38.063839
-1054.732052,48,38.105967
-937.482353,48,38.151198
-809.981769,48,38.193314
-1362.82833,48,38.236707
-920.119886,48,38.279161
-794.061718,48,38.322775
-1729.355325,48,38.365435
-1070.630915,48,38.408628
-1212.877956,48,38.452991
-1038.943038,48,38.496201
-1645.751272,48,38.540481
-1636.834691,48,38.584039
-1209.566547,48,38.628033
-874.153076,48,38.670539
-1253.978116,48,38.712938
-1314.605088,48,38.756506
-1015.941558,48,38.798613
-1200.447115,48,38.842193
-969.441096,48,38.886248
-1796.805641,48,38.929781
-838.542843,48,38.972321
-1156.511487,48,39.014171
-1292.13456,48,39.057533
-3266.089174,48,39.099808
-738.803413,48,39.143527
-2829.473955,48,39.186056
-1289.053619,48,39.229434
-996.590066,48,39.271685
-1227.339725,48,39.313874
-881.457651,48,39.357274
-815.452426,48,39.399653
-679.681492,48,39.442601
-1567.01781,48,39.485411
-1773.801049,48,39.528743
-1243.478898,48,39.573523
-1749.37966,48,39.616138
-1801.409326,48,39.659618
-1002.722616,48,39.701761
-663.726009,48,39.745159
-1244.903428,48,39.787482
-1464.218681,48,39.830526
-883.276809,48,39.872993
-797.966627,48,39.915174
-727.376028,48,39.958665
-1695.588639,48,40.001069
-1038.767306,48,40.044187
-1190.49719,48,40.086654
-790.22667,48,40.128848
-1581.975747,48,40.172369
-1445.470306,48,40.214557
-1124.567001,48,40.257946
-1213.604513,48,40.302068
-1559.88323,48,40.345572
-1081.979461,48,40.388008
-1217.673592,48,40.430607
-1284.512415,48,40.473929
-1261.203456,48,40.516261
-1492.324094,48,40.560199
-1117.53189,48,40.602905
-1017.127929,48,40.646227
-1546.505179,48,40.688484
-1007.582475,48,40.730577
-1237.909639,48,40.774053
-880.062844,48,40.816211
-1271.851204,48,40.859563
-816.206053,48,40.902025
-1465.328481,48,40.945491
-1461.59017,48,40.987866
-1079.214435,48,41.032062
-1745.714085,48,41.075509
-960.103352,48,41.117553
-1330.989307,48,41.160977
-1413.889404,48,41.203209
-738.971684,48,41.246711
-1172.68147,48,41.288999
-1681.87237,48,41.331256
-2393.878842,48,41.374233
-1421.075776,48,41.416641
-1080.888564,48,41.459481
-541.870427,48,41.501987
-1377.028044,48,41.544288
-2374.24432,48,41.588385
-938.323228,48,41.630417
-1026.958928,48,41.674059
-5686.583306,48,41.717697
-1219.963413,48,41.761186
-956.566074,48,41.803351
-880.018525,48,41.845264
-1108.947212,48,41.8887
-716.869681,48,41.930718
-752.279537,48,41.974143
-1060.347887,48,42.016456
-590.835523,48,42.059358
-1156.263794,48,42.101258
-1310.331168,48,42.143336
-1000.433123,48,42.186601
-873.241951,48,42.229126
-1906.266087,48,42.272385
-1197.295759,48,42.314573
-850.37771,48,42.358029
-1616.299814,48,42.400543
-1106.804621,48,42.444566
-1618.837346,48,42.487943
-738.589763,48,42.530294
-1089.239025,48,42.574203
-888.02685,48,42.616791
-599.541245,48,42.65985
-1415.385477,48,42.701837
-951.033359,48,42.744037
-1004.555965,48,42.787617
-974.139838,48,42.830016
-3859.99771,48,42.873641
-1653.03418,48,42.91629
-1600.133048,48,42.95834
-1167.081489,48,43.001865
-1359.445332,48,43.044077
-1198.619371,48,43.087697
-1113.854604,48,43.130127
-1071.572411,48,43.175242
-1096.853171,48,43.217204
-3906.320685,48,43.259418
-1057.675154,48,43.302471
-951.089781,48,43.344411
-695.528864,48,43.387541
-1410.113261,48,43.430171
-1030.701575,48,43.473258
-1294.156321,48,43.515338
-850.321443,48,43.557421
-1558.370293,48,43.601304
-707.374161,48,43.643281
-757.392267,48,43.68637
-1093.050006,48,43.728285
-756.143535,48,43.771913
-4723.241489,48,43.81438
-801.163455,48,43.858056
-1257.17531,48,43.901098
-877.033268,48,43.943251
-1799.94294,48,43.986537
-4675.569371,48,44.028715
-1342.993545,48,44.071084
-808.747936,48,44.114535
-1592.675887,48,44.156482
-1789.068732,48,44.200145
-2030.969395,48,44.242476
